,Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces
1585,1585,0.095,98.0,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,503,12.0
1586,1586,0.099,98.0,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,503,12.0
1587,1587,0.08,35.0,787,Old Chub (2008),Scottish Ale,503,12.0
1588,1588,0.08,35.0,786,Old Chub (2004),Scottish Ale,503,12.0
1589,1589,0.08,35.0,785,Old Chub (2003),Scottish Ale,503,12.0
1590,1590,0.065,65.0,745,Dale's Pale Ale (2008),American Pale Ale (APA),503,12.0
1591,1591,0.065,65.0,744,Dale's Pale Ale (2006),American Pale Ale (APA),503,12.0
1592,1592,0.065,65.0,743,Dale's Pale Ale (2004),American Pale Ale (APA),503,12.0
1593,1593,0.065,65.0,742,Dale's Pale Ale (2003),American Pale Ale (APA),503,12.0
1594,1594,0.065,65.0,741,Dale's Pale Ale (2002),American Pale Ale (APA),503,12.0
1595,1595,0.052,,734,Leroy (2005),American Brown Ale,503,12.0
1596,1596,0.087,60.0,733,Gordon Beer (2006),American Double / Imperial IPA,503,12.0
1597,1597,0.087,85.0,1533,G'KNIGHT,American Double / Imperial IPA,389,12.0
1598,1598,0.099,98.0,1532,Ten Fidy,Russian Imperial Stout,389,12.0
1599,1599,0.08,85.0,1328,Deviant Dale's IPA,American Double / Imperial IPA,389,16.0
1600,1600,0.08,35.0,1175,Old Chub,Scottish Ale,389,12.0
1601,1601,0.065,65.0,1166,Dale's Pale Ale,American Pale Ale (APA),389,19.2
1602,1602,0.065,65.0,1065,Dale's Pale Ale,American Pale Ale (APA),389,12.0
1603,1603,0.055,45.0,1908,Fresh Slice White IPA,American White IPA,275,12.0
1604,1604,0.055,55.0,1946,Overgrown American Pale Ale,American Pale Ale (APA),261,12.0
1605,1605,0.04,39.0,1961,Ozark American Pale Ale,American Pale Ale (APA),259,12.0
1606,1606,0.048,,1684,Hula Hoppie Session IPA,American IPA,341,12.0
1607,1607,0.053,,927,Dirty Hippie Dark Wheat,American Dark Wheat Ale,341,12.0
1608,1608,0.052,23.0,1268,Rustic Red,Irish Red Ale,441,16.0
1609,1609,0.053,48.0,697,Stimulator Pale Ale,American Pale Ale (APA),441,16.0
1610,1610,0.045,22.0,696,Old Town Ale,Kölsch,441,16.0
1611,1611,0.044,28.0,695,Car 21,English Bitter,441,16.0
1612,1612,0.05,24.0,694,Cache La Porter,American Porter,441,16.0
1613,1613,0.042,35.0,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),307,12.0
1614,1614,0.062,65.0,1048,Outlaw IPA,American IPA,307,12.0
1615,1615,0.044,,1043,North Fork Lager,American Pale Lager,307,12.0
1616,1616,0.048,35.0,890,Payette Pale Ale,American Pale Ale (APA),307,12.0
1617,1617,0.055,25.0,775,Mutton Buster,American Brown Ale,307,12.0
1618,1618,0.05,,1087,Side Kick Kölsch,Kölsch,468,12.0
1619,1619,0.046,,1931,Fresh Cut Pilsner,American Pilsner,266,12.0
1620,1620,0.05,61.0,1930,Summer Session Ale,American Pale Wheat Ale,266,12.0
1621,1621,0.04,12.0,2238,Lobo Lito,Light Lager,187,12.0
1622,1622,0.05,17.0,2144,Robert Earl Keen Honey Pils,American Pilsner,187,12.0
1623,1623,0.065,77.0,2175,Mound Builder IPA,American IPA,205,12.0
1624,1624,0.062,62.0,2168,Amazon Princess IPA,American IPA,205,12.0
1625,1625,0.042,,1956,Farmer's Daughter Wheat,American Pale Wheat Ale,205,12.0
1626,1626,0.045,,1794,People's Pilsner,German Pilsener,205,12.0
1627,1627,0.055,10.0,2633,Hotbox Brown,American Brown Ale,13,12.0
1628,1628,0.048,15.0,2632,Gold,American Blonde Ale,13,12.0
1629,1629,0.0579999999999999,,2631,Black,American Black Ale,13,12.0
1630,1630,0.065,65.0,2630,98 Problems (Cuz A Hop Ain't One),American IPA,13,12.0
1631,1631,0.05,40.0,2629,Veteran’s Pale Ale (VPA),American Pale Ale (APA),13,12.0
1632,1632,0.05,35.0,2628,Grapefruit IPA,American IPA,13,12.0
1633,1633,0.051,,1062,Pete's ESP Lager (1998),American Pale Lager,470,12.0
1634,1634,0.047,,1061,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,470,12.0
1635,1635,0.049,,1060,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,470,12.0
1636,1636,,,1056,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),470,12.0
1637,1637,0.047,,1055,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,470,12.0
1638,1638,0.047,,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,470,12.0
1639,1639,0.047,,1053,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,470,12.0
1640,1640,0.0409999999999999,12.0,2635,Sparkle,American Pale Lager,11,16.0
1641,1641,0.059,25.0,1404,North 45 Amber Ale,American Amber / Red Ale,11,16.0
1642,1642,0.069,20.0,1403,Horny Monk,Dubbel,11,16.0
1643,1643,0.067,74.0,1402,Mind's Eye PA,American IPA,11,16.0
1644,1644,0.061,60.0,2312,Camelback,American IPA,157,12.0
1645,1645,0.0559999999999999,,1636,Local 5 Pale Ale,American Pale Ale (APA),355,16.0
1646,1646,0.073,,1518,Devils Head Red Ale,American Amber / Red Ale,355,16.0
1647,1647,0.07,75.0,1384,Elephant Rock IPA,American IPA,355,12.0
1648,1648,0.05,,1797,Black Bay Milk Stout,Milk / Sweet Stout,310,12.0
1649,1649,0.05,,1437,Atom Splitter Pale Ale,American Pale Ale (APA),310,12.0
1650,1650,0.06,20.0,1791,Hot Date Ale,Chile Beer,314,16.0
1651,1651,0.07,,1540,Masked Bandit IPA,American Black Ale,314,16.0
1652,1652,0.06,24.0,1491,Sweet Potato Ale,Fruit / Vegetable Beer,314,16.0
1653,1653,0.045,18.0,1335,Float Trip Ale,American Blonde Ale,314,16.0
1654,1654,0.055,25.0,847,Old Tom Porter,American Porter,314,16.0
1655,1655,0.045,18.0,846,Black Walnut Wheat,American Dark Wheat Ale,314,16.0
1656,1656,0.055,20.0,521,McKinney Eddy Amber Ale,American Amber / Red Ale,314,16.0
1657,1657,0.07,70.0,479,Missouri Mule India Pale Ale,American IPA,314,16.0
1658,1658,0.065,,2559,Blood of the Unicorn,American Amber / Red Ale,52,16.0
1659,1659,0.069,51.0,1760,GreyBeard™ IPA,American IPA,324,12.0
1660,1660,0.057,31.0,1759,Pisgah Pale Ale,American Pale Ale (APA),324,12.0
1661,1661,0.045,,1589,PONTO S.I.P.A.,American IPA,370,16.0
1662,1662,0.049,,1457,Chronic Ale,American Amber / Red Ale,370,16.0
1663,1663,0.068,,1191,Swami's India Pale Ale,American IPA,370,16.0
1664,1664,0.05,,2336,New Cleveland Palesner,American Pilsner,147,12.0
1665,1665,0.054,45.0,2553,Mazzie,American Pale Ale (APA),55,12.0
1666,1666,0.099,,1909,Big Chuck Barleywine,American Barleywine,274,12.0
1667,1667,,,335,Ponderosa IPA,American IPA,548,12.0
1668,1668,,,64,Liquid Amber Ale,American Amber / Red Ale,548,12.0
1669,1669,0.059,14.0,2360,Morning Wood Wheat (Current),American Pale Wheat Ale,135,12.0
1670,1670,0.069,17.0,1463,Hideout Helles,Munich Helles Lager,135,12.0
1671,1671,0.06,15.0,1462,Dead Eye Dunkel,Munich Dunkel Lager,135,12.0
1672,1672,0.0579999999999999,21.0,1461,Peacemaker Pilsner,Czech Pilsener,135,12.0
1673,1673,0.057,68.0,711,Over the Rail Pale Ale,American Pale Ale (APA),135,12.0
1674,1674,0.0579999999999999,21.0,188,Pallavicini Pilsner (2009),Czech Pilsener,135,12.0
1675,1675,0.059,14.0,130,Morning Wood Wheat (Current),American Pale Wheat Ale,135,12.0
1676,1676,0.052,18.0,399,Pyramid Hefeweizen (2011),Hefeweizen,544,12.0
1677,1677,0.052,18.0,82,Haywire Hefeweizen (2010),Hefeweizen,544,16.0
1678,1678,0.045,35.0,2031,Golden Fleece,Belgian Pale Ale,246,12.0
1679,1679,0.055,30.0,2030,Smoking Mirror,American Porter,246,12.0
1680,1680,0.046,,2269,Rahr's Blonde,Munich Helles Lager,176,12.0
1681,1681,0.0579999999999999,60.0,2229,Pride of Texas Pale Ale,American Pale Ale (APA),176,12.0
1682,1682,0.044,5.0,2370,18th Anniversary Gose,Gose,128,12.0
1683,1683,0.046,25.0,2211,White (2015),Witbier,128,12.0
1684,1684,0.099,85.0,1861,BLAKKR,American Black Ale,128,12.0
1685,1685,0.051,21.0,1718,Firemans #4 Blonde Ale (2013),American Blonde Ale,128,12.0
1686,1686,0.059,,1290,The Sword Iron Swan Ale,English Pale Ale,128,12.0
1687,1687,0.053,52.0,1091,Hans' Pils (2015),German Pilsener,128,12.0
1688,1688,0.06,50.0,1086,Four Squared (2015),American Blonde Ale,128,12.0
1689,1689,0.051,21.0,830,Firemans #4 Blonde Ale (2015),American Blonde Ale,128,12.0
1690,1690,0.072,55.0,1021,Watership Brown Ale,American Brown Ale,475,12.0
1691,1691,0.062,55.0,938,Gangway IPA,American IPA,475,12.0
1692,1692,0.049,,715,Long Day Lager,Czech Pilsener,475,12.0
1693,1693,0.051,17.0,2516,Farmer's Daughter Blonde,American Blonde Ale,68,16.0
1694,1694,0.055,45.0,2515,Pump House IPA,American IPA,68,16.0
1695,1695,0.07,,2514,Suicide Blonde IPA,Belgian IPA,68,16.0
1696,1696,0.047,25.0,2513,Vanilla Porter,American Porter,68,16.0
1697,1697,0.0579999999999999,18.0,2512,Honey Rye,Rye Beer,68,16.0
1698,1698,0.055,,1467,Happy Cider,Cider,403,16.0
1699,1699,0.065,44.0,945,Long Hammer IPA,American IPA,487,16.0
1700,1700,0.065,44.0,583,Long Hammer IPA,American IPA,487,12.0
1701,1701,0.0579999999999999,27.0,339,Copper Hook (2011),American Amber / Red Ale,487,12.0
1702,1702,0.08,,1375,Nectar of the Hops,Mead,421,16.0
1703,1703,0.08,,1374,Sunshine Nectar,Mead,421,16.0
1704,1704,0.08,,1373,Black Raspberry Nectar,Mead,421,16.0
1705,1705,0.05,16.0,2087,Blood Orange Wit,Witbier,225,16.0
1706,1706,0.05,40.0,2414,Consilium,American Pale Ale (APA),110,12.0
1707,1707,0.09,60.0,1581,Hammer & Sickle,Russian Imperial Stout,110,12.0
1708,1708,0.07,100.0,1176,Redacted Rye IPA,American IPA,110,16.0
1709,1709,0.099,100.0,1006,Elevation Triple India Pale Ale,American Double / Imperial IPA,110,12.0
1710,1710,0.05,25.0,1005,5:00 O'Clock Afternoon Ale,American Blonde Ale,110,16.0
1711,1711,0.07,100.0,636,Ryeteous Rye IPA (2012),American IPA,110,16.0
1712,1712,0.064,,1538,Stout Ol' Friend,American Stout,386,16.0
1713,1713,0.064,,1075,Stout Ol' Friend (2012),American Stout,386,16.0
1714,1714,,,710,Rye Porter,American Porter,386,16.0
1715,1715,0.05,,709,Miner's Gold,American Blonde Ale,386,16.0
1716,1716,0.046,,708,Vienna Lager,Vienna Lager,386,16.0
1717,1717,0.0559999999999999,,706,Jessie's Garage,American Pale Ale (APA),386,16.0
1718,1718,0.062,,220,Colorado Red Ale,American Amber / Red Ale,386,12.0
1719,1719,,,219,Miner's Gold,American Blonde Ale,386,12.0
1720,1720,0.055,40.0,2576,Fist City,American Pale Ale (APA),44,12.0
1721,1721,0.068,,1133,A Little Crazy,Belgian Pale Ale,44,12.0
1722,1722,0.0579999999999999,15.0,609,Rosa Hibiscus Ale,Herbed / Spiced Beer,44,12.0
1723,1723,0.061,31.0,418,Fistmas Ale,Herbed / Spiced Beer,44,12.0
1724,1724,0.057,25.0,417,Oktoberfest Revolution,Märzen / Oktoberfest,44,12.0
1725,1725,0.068,28.0,416,Eugene Porter,American Porter,44,12.0
1726,1726,0.065,70.0,415,Anti-Hero IPA,American IPA,44,12.0
1727,1727,0.05,14.0,414,Bottom Up Belgian Wit,Witbier,44,12.0
1728,1728,0.057,42.0,2452,Hustle,American Amber / Red Ale,93,12.0
1729,1729,0.055,42.0,2451,Pure Fury,American Pale Ale (APA),93,12.0
1730,1730,0.06,60.0,2132,Dad,American Amber / Red Ale,93,12.0
1731,1731,0.0579999999999999,35.0,1993,Panther,American Porter,93,12.0
1732,1732,0.052,21.0,1992,Franz,Märzen / Oktoberfest,93,12.0
1733,1733,0.043,45.0,1935,Zen,American Pale Ale (APA),93,12.0
1734,1734,0.072,75.0,1852,Truth,American IPA,93,12.0
1735,1735,0.048,25.0,1851,Cougar,American Blonde Ale,93,12.0
1736,1736,0.038,,2307,Smooth Operator,Cream Ale,162,16.0
1737,1737,0.035,,2580,Gose,Gose,42,16.0
1738,1738,0.043,,1807,Maine Island Trail Ale,American Pale Ale (APA),42,16.0
1739,1739,0.05,,1180,River North White Ale,Witbier,459,16.0
1740,1740,0.05,,1179,River North Ale,American Amber / Red Ale,459,16.0
1741,1741,0.05,55.0,1771,Lil SIPA,American IPA,321,16.0
1742,1742,0.055,60.0,1654,Hop Bomber Rye Pale Ale,American Pale Ale (APA),321,16.0
1743,1743,0.05,100.0,2579,Jah Mon,American IPA,43,12.0
1744,1744,0.062,,2373,Oktoberfest,Märzen / Oktoberfest,43,12.0
1745,1745,0.08,,2049,Headless Wylie,Pumpkin Ale,43,12.0
1746,1746,0.05,,2048,Dayman IPA,American IPA,43,12.0
1747,1747,0.071,,1880,All Aboard! Anniversary Stout,Oatmeal Stout,43,12.0
1748,1748,0.062,,1879,Hop Lace,American White IPA,43,12.0
1749,1749,0.048,,1878,OH-PA Session Pale Ale,American Pale Ale (APA),43,12.0
1750,1750,0.08,,1877,Patrick's Poison,American Amber / Red Ale,43,12.0
1751,1751,0.081,,1764,Rudolph's Red,American Amber / Red Ale,43,12.0
1752,1752,0.053,,1103,Babbling Blonde,American Blonde Ale,43,12.0
1753,1753,0.051,,1102,Maxwell's Scottish Ale,Scottish Ale,43,12.0
1754,1754,0.061,,1101,Grateful White,Witbier,43,12.0
1755,1755,0.055,,1100,RT Lager,American Amber / Red Lager,43,12.0
1756,1756,0.062,,1099,Old Wylie's IPA,American IPA,43,12.0
1757,1757,0.048,,1098,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,43,12.0
1758,1758,0.045,,1330,Track 1 Amber Lager,American Amber / Red Lager,427,16.0
1759,1759,0.053,,2074,Pine Knob Pilsner,Czech Pilsener,229,16.0
1760,1760,,,1724,Cal and Co. Black Cherry Porter,American Porter,229,16.0
1761,1761,0.055,,1280,Lazy Daze Lager,American Adjunct Lager,229,16.0
1762,1762,0.059,,899,Rochester Red Ale,American Amber / Red Ale,229,16.0
1763,1763,0.05,,363,Milkshake Stout,Milk / Sweet Stout,229,16.0
1764,1764,0.07,,158,Cornerstone IPA,American IPA,229,16.0
1765,1765,0.055,,97,Lazy Daze Lager,American Adjunct Lager,229,12.0
1766,1766,0.051,,1860,Rogue American Amber Ale,American Amber / Red Ale,289,16.0
1767,1767,0.076,78.0,1577,12th Round,American Strong Ale,376,16.0
1768,1768,0.07,80.0,1576,RoughTail IPA,American IPA,376,16.0
1769,1769,0.08,,1575,Polar Night Stout,American Stout,376,16.0
1770,1770,0.071,36.0,2304,Sundown,Saison / Farmhouse Ale,164,12.0
1771,1771,0.099,,2249,Sanctified,Belgian Strong Pale Ale,164,12.0
1772,1772,0.051,,2053,Fear of a Brett Planet,American Pale Ale (APA),164,12.0
1773,1773,0.0559999999999999,40.0,1842,Original Slacker Ale,English Brown Ale,164,12.0
1774,1774,0.072,,1841,Alpha Blackback,American Black Ale,164,12.0
1775,1775,0.063,,1782,Kiss Off IPA,American IPA,164,12.0
1776,1776,0.045,28.0,1552,Dog Days Summer Ale,Kölsch,164,12.0
1777,1777,0.0559999999999999,35.0,1479,1881 California Red,American Amber / Red Ale,397,12.0
1778,1778,0.073,55.0,1478,CAPT Black IPA,American Black Ale,397,12.0
1779,1779,0.048,42.0,1370,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,397,12.0
1780,1780,0.073,55.0,883,CAPT Black IPA,American Black Ale,397,16.0
1781,1781,0.0559999999999999,35.0,882,1881 California Red Ale,American Amber / Red Ale,397,16.0
1782,1782,0.05,15.0,1868,Saint Archer White Ale,Witbier,288,12.0
1783,1783,0.068,66.0,1867,Saint Archer IPA,American IPA,288,12.0
1784,1784,0.052,40.0,1865,Saint Archer Pale Ale,American Pale Ale (APA),288,12.0
1785,1785,0.048,22.0,1864,Saint Archer Blonde,Kölsch,288,12.0
1786,1786,0.069,20.0,2599,Sex Panther,American Porter,30,12.0
1787,1787,0.095,25.0,2073,Winter Warmer (Vault Series),Winter Warmer,30,16.0
1788,1788,0.091,99.0,2063,Count Hopula (Vault Series),American Double / Imperial IPA,30,16.0
1789,1789,0.055,,1995,Oktoberfest,Märzen / Oktoberfest,30,12.0
1790,1790,0.05,15.0,1934,SunSpot Golden Ale,American Blonde Ale,30,12.0
1791,1791,0.06,,1329,I.W.A. (2011),American Pale Wheat Ale,30,12.0
1792,1792,0.065,,1299,Supermonk I.P.A.,Belgian IPA,30,12.0
1793,1793,0.055,20.0,1073,Epicenter Amber Ale,American Amber / Red Ale,30,12.0
1794,1794,0.05,15.0,1072,SanTan HefeWeizen,Hefeweizen,30,12.0
1795,1795,0.07,85.0,1071,Hop Shock IPA,American IPA,30,12.0
1796,1796,0.069,20.0,852,Sex Panther (2014),American Porter,30,12.0
1797,1797,0.055,45.0,850,Devil’s Ale,American Pale Ale (APA),30,12.0
1798,1798,0.081,,839,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,30,12.0
1799,1799,0.05,20.0,777,Mr. Pineapple,Fruit / Vegetable Beer,30,12.0
1800,1800,0.055,45.0,764,American Idiot Ale (2012),American Pale Ale (APA),30,12.0
1801,1801,0.07,85.0,317,Hop Shock IPA (2010),American IPA,30,12.0
1802,1802,0.05,15.0,286,SanTan HefeWeizen (2010),Hefeweizen,30,12.0
1803,1803,0.055,45.0,285,Devil’s Ale (2010),American Pale Ale (APA),30,12.0
1804,1804,0.055,20.0,124,Epicenter Amber Ale (2010),American Amber / Red Ale,30,12.0
1805,1805,0.0579999999999999,20.0,1392,Sanitas Saison Ale,Saison / Farmhouse Ale,419,12.0
1806,1806,0.068,65.0,1391,Sanitas Black IPA,American Black Ale,419,12.0
1807,1807,0.089,88.0,2002,Giant DIPA,American Double / Imperial IPA,252,16.0
1808,1808,0.054,,1683,Dread Brown Ale,American Brown Ale,252,12.0
1809,1809,0.07,,1362,Casinos IPA,English India Pale Ale (IPA),252,16.0
1810,1810,0.055,30.0,1519,Saison 88,Saison / Farmhouse Ale,392,12.0
1811,1811,0.071,95.0,967,Black IPA,American Black Ale,392,12.0
1812,1812,0.045,,599,Santa Fe Irish Red Ale,Irish Red Ale,392,12.0
1813,1813,,,307,Santa Fe Oktoberfest,Märzen / Oktoberfest,392,12.0
1814,1814,0.08,,305,Imperial Java Stout,Russian Imperial Stout,392,12.0
1815,1815,0.055,,304,Freestyle Pilsner,German Pilsener,392,12.0
1816,1816,0.066,,217,Happy Camper IPA,American IPA,392,12.0
1817,1817,0.05,11.0,1477,Oval Beach Blonde Ale,American Blonde Ale,398,16.0
1818,1818,0.065,,1503,Oak Aged Cider,Cider,394,12.0
1819,1819,0.065,,1466,Ginger Cider,Cider,394,12.0
1820,1820,0.065,,1245,Schilling Hard Cider,Cider,394,12.0
1821,1821,0.05,45.0,1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,428,12.0
1822,1822,0.05,,1323,Schlafly Black Lager,Schwarzbier,428,12.0
1823,1823,0.045,30.0,1078,Schlafly IPA,American IPA,428,12.0
1824,1824,0.05,30.0,1077,Schlafly American Brown Ale,American Brown Ale,428,12.0
1825,1825,0.0409999999999999,16.0,588,Schlafly Hefeweizen,Hefeweizen,428,12.0
1826,1826,0.045,17.0,53,Schlafly Summer Lager,Munich Helles Lager,428,12.0
1827,1827,0.047,,815,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,502,12.0
1828,1828,0.074,60.0,1302,Blur India Pale Ale,American IPA,432,12.0
1829,1829,0.065,,1416,Dry Cider,Cider,411,16.0
1830,1830,0.065,,1415,Dry Hard Cider,Cider,411,16.0
1831,1831,0.07,105.0,918,Frankenlou's IPA,American IPA,494,16.0
1832,1832,0.07,55.0,917,Becky's Black Cat Porter,American Porter,494,16.0
1833,1833,0.077,40.0,2250,Seventh Son of a Seventh Son,American Strong Ale,183,16.0
1834,1834,0.053,20.0,1768,Stone Fort Brown Ale,English Brown Ale,183,16.0
1835,1835,0.077,40.0,1767,Seventh Son Hopped Red Ale,American Amber / Red Ale,183,16.0
1836,1836,0.06,53.0,1766,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),183,16.0
1837,1837,0.07,68.0,1765,Golden Ratio IPA,American IPA,183,16.0
1838,1838,0.068,,2368,Black Hop IPA,American Black Ale,130,12.0
1839,1839,0.05,,738,Archer's Ale (2004),English Pale Ale,511,12.0
1840,1840,0.069,65.0,1539,Monkey Fist IPA,American IPA,385,12.0
1841,1841,0.051,,975,Shipyard Summer Ale,American Pale Wheat Ale,385,12.0
1842,1842,0.047,,814,Pumpkinhead Ale,Pumpkin Ale,385,12.0
1843,1843,0.051,,727,Shipyard Export,American Blonde Ale,385,12.0
1844,1844,0.052,,2474,Nooner,German Pilsener,83,12.0
1845,1845,0.072,65.0,2239,Torpedo,American IPA,83,12.0
1846,1846,0.06,,1919,Yonder Bock,Maibock / Helles Bock,83,12.0
1847,1847,0.06,,1918,CANfusion Rye Bock,Rye Beer,83,12.0
1848,1848,0.0559999999999999,37.0,1905,Sierra Nevada Pale Ale,American Pale Ale (APA),83,16.0
1849,1849,0.048,26.0,1338,Old Chico Crystal Wheat,American Pale Wheat Ale,83,12.0
1850,1850,0.05,28.0,1295,Summerfest,Czech Pilsener,83,12.0
1851,1851,0.072,65.0,426,Torpedo,American IPA,83,16.0
1852,1852,0.0559999999999999,37.0,400,Sierra Nevada Pale Ale,American Pale Ale (APA),83,12.0
1853,1853,0.069,,2353,Sietsema Red Label,Cider,137,16.0
1854,1854,0.042,,212,Bear Ass Brown,American Brown Ale,551,12.0
1855,1855,0.06,,161,Red Mountain Ale,American Amber / Red Ale,551,12.0
1856,1856,0.068,,160,Ice Pick Ale,American IPA,551,12.0
1857,1857,0.1,52.0,2574,4Beans,Baltic Porter,46,12.0
1858,1858,0.042,16.0,2479,Jammer,Gose,46,12.0
1859,1859,0.08,,2443,Abigale,Belgian Pale Ale,46,12.0
1860,1860,0.032,7.0,2266,Rad,Fruit / Vegetable Beer,46,16.0
1861,1861,0.065,62.0,2090,Bengali,American IPA,46,24.0
1862,1862,0.047,50.0,1962,Sensi Harvest,American Pale Ale (APA),46,12.0
1863,1863,0.099,111.0,1696,Hi-Res,American Double / Imperial IPA,46,12.0
1864,1864,0.07,70.0,1608,Global Warmer,American Strong Ale,46,12.0
1865,1865,0.067,74.0,1591,Autumnation (2013),American IPA,46,16.0
1866,1866,0.054,42.0,1388,The Crisp,German Pilsener,46,16.0
1867,1867,0.052,34.0,1387,Sweet Action,Cream Ale,46,16.0
1868,1868,0.063,57.0,1386,Righteous Ale,Rye Beer,46,16.0
1869,1869,0.064,62.0,1385,Bengali Tiger,American IPA,46,16.0
1870,1870,0.099,85.0,1020,3Beans,Baltic Porter,46,12.0
1871,1871,0.059,47.0,778,Brownstone,American Brown Ale,46,16.0
1872,1872,0.052,11.0,630,Apollo,American Pale Wheat Ale,46,16.0
1873,1873,0.049,35.0,629,Harbinger,Saison / Farmhouse Ale,46,16.0
1874,1874,0.091,103.0,628,Resin,American Double / Imperial IPA,46,12.0
1875,1875,0.063,69.0,525,Diesel,American Stout,46,16.0
1876,1876,0.06,48.0,512,Autumnation (2011-12) (2011),Pumpkin Ale,46,16.0
1877,1877,0.054,42.0,425,The Crisp (2011),German Pilsener,46,16.0
1878,1878,0.052,34.0,424,Sweet Action (2011),Cream Ale,46,16.0
1879,1879,0.063,57.0,423,Righteous Ale (2011),Rye Beer,46,16.0
1880,1880,0.064,62.0,422,Bengali Tiger (2011),American IPA,46,16.0
1881,1881,0.045,,1942,Rudie Session IPA,American IPA,264,12.0
1882,1882,0.074,,1708,Taster's Choice,Doppelbock,264,12.0
1883,1883,0.068,65.0,1521,Modus Hoperandi,American IPA,264,12.0
1884,1884,0.0579999999999999,15.0,1297,Estival Cream Stout,American Stout,264,12.0
1885,1885,0.0579999999999999,,1192,Vernal Minthe Stout,American Stout,264,12.0
1886,1886,0.08,,1013,Hibernal Vinifera Stout,Foreign / Export Stout,264,12.0
1887,1887,,,774,Autumnal Molé Stout,American Stout,264,12.0
1888,1888,0.042,18.0,386,Mexican Logger,American Pale Lager,264,12.0
1889,1889,0.053,,70,True Blonde Ale,American Blonde Ale,264,12.0
1890,1890,0.061,,69,Euphoria Pale Ale,American Pale Ale (APA),264,12.0
1891,1891,0.057,58.0,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,12.0
1892,1892,0.068,65.0,67,Modus Hoperandi,American IPA,264,12.0
1893,1893,0.0579999999999999,39.0,1792,Iron Butt Red Ale,American Amber / Red Ale,313,12.0
1894,1894,0.071,92.0,1609,Initial Point India Pale Ale,American IPA,313,12.0
1895,1895,0.085,,2537,Monkey Dancing On A Razor Blade,Belgian IPA,64,24.0
1896,1896,0.0819999999999999,,2536,Tripel Deke,Tripel,64,24.0
1897,1897,0.049,,30,Urban Wilderness Pale Ale,English Pale Ale,557,12.0
1898,1898,0.06,70.0,2305,Homefront IPA,American IPA,163,12.0
1899,1899,0.055,16.0,1588,Sly Fox Christmas Ale 2013,Winter Warmer,371,12.0
1900,1900,0.0559999999999999,25.0,1363,Grisette,Grisette,371,12.0
1901,1901,0.062,,1211,360° India Pale Ale,American IPA,371,12.0
1902,1902,0.049,18.0,1123,Helles Golden Lager,Munich Helles Lager,371,12.0
1903,1903,0.055,16.0,926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371,12.0
1904,1904,0.084,90.0,894,Odyssey Imperial IPA,American Double / Imperial IPA,371,12.0
1905,1905,0.0579999999999999,25.0,166,Oktoberfest Lager,Märzen / Oktoberfest,371,12.0
1906,1906,0.07,113.0,24,113 IPA,American IPA,371,12.0
1907,1907,0.053,21.0,23,Dunkel Lager,Munich Dunkel Lager,371,12.0
1908,1908,0.0559999999999999,11.0,22,Royal Weisse Ale,Hefeweizen,371,12.0
1909,1909,0.049,44.0,21,Pikeland Pils,German Pilsener,371,12.0
1910,1910,0.051,40.0,20,Phoenix Pale Ale,American Pale Ale (APA),371,12.0
1911,1911,0.07,88.0,2407,Rule G IPA,American IPA,115,12.0
1912,1912,0.0579999999999999,35.0,2406,Murphy's Law,American Amber / Red Ale,115,12.0
1913,1913,0.062,33.0,2405,Alter Ego ,Saison / Farmhouse Ale,115,12.0
1914,1914,0.05,,2234,Monarch Pilsner,American Pilsner,191,12.0
1915,1915,0.06,55.0,1606,Snow King Pale Ale,American Pale Ale (APA),191,12.0
1916,1916,0.054,36.0,617,Zonker Stout,Foreign / Export Stout,191,12.0
1917,1917,0.05,22.0,407,OB-1 Organic Ale,English Brown Ale,191,12.0
1918,1918,0.05,18.0,406,Snake River Lager,Vienna Lager,191,12.0
1919,1919,0.052,32.0,402,Snake River Pale Ale,American Pale Ale (APA),191,12.0
1920,1920,0.068,60.0,393,Pako’s EyePA,American IPA,191,12.0
1921,1921,0.05,,1798,Thanksgiving Ale,Kölsch,309,12.0
1922,1922,0.092,,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,309,12.0
1923,1923,0.063,100.0,1596,Dagger Falls IPA,American IPA,309,12.0
1924,1924,0.063,100.0,1595,Dagger Falls IPA,American IPA,309,12.0
1925,1925,0.06,,1482,Socktoberfest,Märzen / Oktoberfest,309,16.0
