name,n_tuples,n_attributes,p_num_var,p_cat_var,p_duplicates,total_size,p_avg_distinct,p_max_distinct,p_min_distinct,avg_density,max_density,min_density,avg_entropy,max_entropy,min_entropy,p_correlated_features,max_pearson,min_pearson,%missing,ML_ALGORITHM,BEST_METHOD
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.0879,lr,impute_linear_and_logistic
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.4378,knn,no_impute
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.3507,knn,impute_mean
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.263,knn,impute_mice
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.1753,knn,impute_mice
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.0879,knn,no_impute
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.4378,nb,no_impute
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.3507,nb,no_impute
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.263,nb,no_impute
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.1753,nb,no_impute
gender,5001,8,0.88,0.12,0.3535,320192,0.0019,0.0084,0.0004,3.6908,27.722,0.0075,1.3148,3.6843,0.3871,0.0,0.5693,-0.0258,0.0879,nb,no_impute
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.4278,dt,impute_std
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.348,dt,impute_mean
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.2554,dt,impute_mean
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.1736,dt,impute_mean
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.0868,dt,impute_median
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.4278,lr,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.348,lr,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.2554,lr,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.1736,lr,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.0868,lr,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.4278,knn,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.348,knn,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.2554,knn,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.1736,knn,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.0868,knn,impute_knn
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.4278,nb,impute_standard
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.348,nb,impute_median
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.2554,nb,impute_mode
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.1736,nb,impute_mode
stars,240,7,0.71,0.29,0.0,13568,0.5417,0.95,0.025,0.3678,2.2322,0.0,3.7706,5.4091,1.4753,0.0,0.6768,-0.9553,0.0868,nb,impute_median
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.4767,dt,impute_median
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.382,dt,impute_mode
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.2855,dt,impute_mode
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.1905,dt,impute_mice
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.0956,dt,impute_mice
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.4767,lr,impute_mean
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.382,lr,impute_linear_and_logistic
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.2855,lr,impute_mice
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.1905,lr,impute_linear_and_logistic
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.0956,lr,impute_mice
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.4767,knn,impute_soft
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.382,knn,impute_soft
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.2855,knn,impute_soft
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.1905,knn,impute_linear_and_logistic
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.0956,knn,no_impute
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.4767,nb,impute_linear_and_logistic
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.382,nb,impute_linear_and_logistic
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.2855,nb,impute_linear_and_logistic
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.1905,nb,impute_mice
mobile,2000,21,1.0,0.0,0.0,336128,0.1248,0.781,0.001,1.134,19.6125,0.0,3.0263,7.2784,0.5493,0.0952,0.917,-0.0466,0.0956,nb,impute_mice
