Coupons,Year,Quarter,Origin,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,RoundTrip,OnLine,DollarCred,FarePerMile,RPCarrier,Passengers,ItinFare,BulkFare,Distance,DistanceGroup,MilesFlown,ItinGeoType
1,2021,1,KOA,12758,1275804,32758,US,15,HI,Hawaii,2,0.0,1.0,1,0.5573,AS,1.0,1498.0,0.0,2688.0,6,2688.0,1
1,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.1334,WN,1.0,165.0,0.0,1237.0,3,1237.0,1
2,2021,1,ONT,13891,1389101,32575,US,6,CA,California,91,0.0,1.0,1,0.2176,AS,1.0,523.0,0.0,2404.0,5,2404.0,1
4,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.0595,AA,1.0,523.0,0.0,8797.0,18,8797.0,1
4,2021,1,GTF,12003,1200305,31895,US,30,MT,Montana,84,1.0,0.0,1,0.0203,QX,1.0,128.0,0.0,6304.0,13,6304.0,1
4,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,0.1495,DL,1.0,1222.0,0.0,8174.0,17,8174.0,1
4,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,1.0,0.0,1,0.0961,AA,1.0,240.0,0.0,2498.0,5,2498.0,1
5,2021,1,SYR,15096,1509602,35096,US,36,NY,New York,22,1.0,0.0,1,0.0861,YX,1.0,867.0,0.0,10064.0,21,10064.0,1
2,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,1.0,1,0.3845,UA,1.0,1798.0,0.0,4676.0,10,4676.0,1
2,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,0.0,0.0,1,0.0027,QX,2.0,6.0,0.0,2222.0,5,2222.0,1
2,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.0673,AS,3.0,195.0,0.0,2896.0,6,2896.0,1
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,85,UA,1.0,356.0,0.0,4190.0,9,4190.0,1
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.0339,B6,1.0,55.0,0.0,1623.0,4,1623.0,1
4,2021,1,DSM,11423,1142307,31423,US,19,IA,Iowa,61,1.0,0.0,1,0.0439,UA,1.0,347.0,0.0,7908.0,16,7908.0,1
4,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,1.0,1.0,1,0.1383,AS,1.0,664.0,0.0,4800.0,10,4800.0,1
1,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,0.0,1.0,1,0.2178,B6,1.0,259.0,0.0,1189.0,3,1189.0,1
4,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,1.0,1.0,1,0.0357,NK,1.0,123.0,0.0,3445.0,7,3445.0,1
3,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,1.0,1.0,1,0.1192,DL,1.0,732.0,0.0,6140.0,13,6140.0,1
2,2021,1,STT,15024,1502403,34945,US,78,VI,U.S. Virgin Islands,4,0.0,1.0,1,0.2234,AA,1.0,688.0,0.0,3079.0,7,3079.0,1
4,2021,1,SMF,14893,1489302,33192,US,6,CA,California,91,1.0,1.0,1,0.0925,AS,1.0,380.0,0.0,4106.0,9,4106.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0898,DL,3.0,481.0,0.0,5354.0,11,5354.0,1
3,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,0.0,0.0,1,0.0033,AS,1.0,11.0,0.0,3298.0,7,3298.0,1
4,2021,1,OMA,13871,1387102,33316,US,31,NE,Nebraska,65,1.0,0.0,1,67,YV,1.0,571.0,0.0,8522.0,18,8522.0,1
4,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,1.0,1.0,1,0.0148,NK,1.0,51.0,0.0,3442.0,7,3442.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.2069,AS,1.0,1108.0,0.0,5354.0,11,5354.0,1
4,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,0.0,1,0.0727,OO,1.0,497.0,0.0,6836.0,14,6836.0,1
2,2021,1,PHL,14100,1410005,34100,US,42,PA,Pennsylvania,23,1.0,1.0,1,0.0419,B6,37.0,132.0,0.0,3152.0,7,3152.0,1
6,2021,1,PIT,14122,1412202,30198,US,42,PA,Pennsylvania,23,1.0,0.0,1,0.0015,YX,1.0,11.0,0.0,7152.0,15,7152.0,1
3,2021,1,SGF,14783,1478302,34783,US,29,MO,Missouri,64,0.0,0.0,1,0.1315,MQ,1.0,345.0,0.0,2624.0,6,2624.0,1
2,2021,1,BRW,10754,1075405,30107,US,2,AK,Alaska,1,0.0,1.0,1,0.0028,AS,1.0,6.0,0.0,2173.0,5,2173.0,1
4,2021,1,ITO,12402,1240203,32402,US,15,HI,Hawaii,2,1.0,1.0,1,0.1179,HA,1.0,682.0,0.0,5786.0,12,5786.0,1
2,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,1.0,1,0.0477,UA,5.0,226.0,0.0,4734.0,10,4734.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,1.0,1.0,1,0.0992,F9,1.0,411.0,0.0,4144.0,9,4144.0,1
1,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,0.0,1.0,1,0.2629,AS,1.0,668.0,0.0,2541.0,6,2541.0,1
2,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.0813,DL,1.0,405.0,0.0,4984.0,10,4984.0,1
2,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,0.0,1.0,1,0.0774,WN,1.0,218.0,0.0,2816.0,6,2816.0,1
2,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,0.0,1.0,1,0.0795,B6,1.0,171.0,0.0,2151.0,5,2151.0,1
2,2021,1,KOA,12758,1275804,32758,US,15,HI,Hawaii,2,0.0,1.0,1,0.0469,AA,1.0,230.0,0.0,4906.0,10,4906.0,1
2,2021,1,PSC,14252,1425202,34252,US,53,WA,Washington,93,0.0,0.0,1,0.1091,QX,1.0,186.0,0.0,1705.0,4,1705.0,1
5,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,0.0,1,0.0665,OO,1.0,461.0,0.0,7130.0,15,6929.0,1
4,2021,1,FAI,11630,1163002,31517,US,2,AK,Alaska,1,1.0,1.0,1,0.0352,AS,1.0,275.0,0.0,7822.0,16,7822.0,1
1,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.1445,AA,1.0,151.0,0.0,1045.0,3,1045.0,1
4,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.0863,AS,1.0,486.0,0.0,5632.0,12,5632.0,1
4,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,44,AA,1.0,349.0,0.0,7934.0,16,7934.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.0012,UA,2.0,5.0,0.0,4033.0,9,4033.0,1
4,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,1.0,1,0.0516,HA,1.0,257.0,0.0,4983.0,10,4983.0,1
1,2021,1,STT,15024,1502403,34945,US,78,VI,U.S. Virgin Islands,4,0.0,1.0,1,0.0696,DL,3.0,113.0,0.0,1623.0,4,1623.0,1
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,1.0,1.0,1,0.1059,DL,1.0,347.0,0.0,3276.0,7,3276.0,1
2,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,1.0,1.0,1,0.1182,B6,1.0,281.0,0.0,2378.0,5,2378.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0713,HA,2.0,382.0,0.0,5354.0,11,5354.0,1
2,2021,1,BOS,10721,1072102,30721,US,25,MA,Massachusetts,13,1.0,1.0,1,95,B6,10.0,318.0,0.0,3348.0,7,3348.0,1
2,2021,1,LGB,12954,1295407,32575,US,6,CA,California,91,1.0,1.0,1,0.0997,HA,1.0,498.0,0.0,4996.0,10,4996.0,1
1,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,0.0,1.0,1,0.0557,AS,1.0,147.0,0.0,2640.0,6,2640.0,1
4,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.1118,AS,1.0,925.0,0.0,8272.0,17,8272.0,1
2,2021,1,OAK,13796,1379608,32457,US,6,CA,California,91,1.0,1.0,1,0.2154,HA,1.0,1038.0,0.0,4818.0,10,4818.0,1
2,2021,1,SMF,14893,1489302,33192,US,6,CA,California,91,1.0,1.0,1,0.1179,WN,1.0,567.0,0.0,4808.0,10,4808.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.0642,WN,1.0,180.0,0.0,2803.0,6,2803.0,1
1,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,0.0,1.0,1,109,HA,5.0,301.0,0.0,2762.0,6,2762.0,1
4,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.0858,AS,1.0,588.0,0.0,6852.0,14,6852.0,1
1,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,0.0,1.0,1,0.0047,UA,1.0,11.0,0.0,2338.0,5,2338.0,1
3,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.1117,UA,1.0,752.0,0.0,6730.0,14,6730.0,1
4,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.0656,AS,1.0,335.0,0.0,5110.0,11,5110.0,1
1,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.1522,DL,3.0,389.0,0.0,2556.0,6,2556.0,1
3,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,1.0,1.0,1,0.0873,DL,1.0,536.0,0.0,6140.0,13,6140.0,1
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,0.0,1.0,1,0.1335,AS,1.0,330.0,0.0,2472.0,5,2472.0,1
1,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,0.0,1.0,1,0.2372,AS,1.0,130.0,0.0,548.0,2,548.0,1
4,2021,1,LBE,12898,1289806,32898,US,42,PA,Pennsylvania,23,1.0,1.0,1,0.0283,NK,1.0,114.0,0.0,4024.0,9,4024.0,1
3,2021,1,MEM,13244,1324402,33244,US,47,TN,Tennessee,54,0.0,0.0,1,125,9E,1.0,454.0,0.0,3632.0,8,3632.0,1
4,2021,1,STX,15027,1502704,34992,US,78,VI,U.S. Virgin Islands,4,1.0,1.0,1,0.0588,AA,1.0,266.0,0.0,4520.0,10,4520.0,1
3,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.0013,UA,1.0,11.0,0.0,8414.0,17,8414.0,1
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.4501,AA,1.0,1904.0,0.0,4230.0,9,4230.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,1.0,1.0,1,0.1368,AA,2.0,286.0,0.0,2090.0,5,2090.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,0.0,1,0.1139,HA,2.0,573.0,0.0,5031.0,11,5031.0,1
5,2021,1,BOI,10713,1071302,30713,US,16,ID,Idaho,83,1.0,0.0,1,0.0523,OO,1.0,416.0,0.0,7961.0,16,7961.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.1172,WN,1.0,204.0,0.0,1740.0,4,1740.0,1
5,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,0.0,1.0,1,0.0396,UA,1.0,402.0,0.0,10153.0,21,10153.0,1
4,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,1.0,1,138,AS,1.0,375.0,0.0,2718.0,6,2718.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,0.0,1,0.1312,UA,1.0,264.0,0.0,2012.0,5,2012.0,1
1,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.0375,HA,5.0,98.0,0.0,2614.0,6,2614.0,1
4,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,0.0,1,0.0872,AS,1.0,322.0,0.0,3694.0,8,3694.0,1
2,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.1433,AS,1.0,415.0,0.0,2896.0,6,2896.0,1
1,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.1377,B6,5.0,220.0,0.0,1598.0,4,1598.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.1034,DL,1.0,519.0,0.0,5018.0,11,5018.0,1
4,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,0.0861,AA,1.0,786.0,0.0,9126.0,19,9126.0,1
4,2021,1,OKC,13851,1385103,33851,US,40,OK,Oklahoma,73,1.0,1.0,1,0.0014,AA,1.0,11.0,0.0,7772.0,16,7772.0,1
4,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.2331,AS,1.0,861.0,0.0,3694.0,8,3694.0,1
4,2021,1,LGA,12953,1295304,31703,US,36,NY,New York,22,1.0,1.0,1,0.0476,UA,1.0,383.0,0.0,8050.0,17,8050.0,1
4,2021,1,BOS,10721,1072102,30721,US,25,MA,Massachusetts,13,1.0,1.0,1,0.0483,DL,1.0,497.0,0.0,10299.0,21,10299.0,1
4,2021,1,CLE,11042,1104205,30647,US,39,OH,Ohio,44,1.0,1.0,1,0.0494,AA,1.0,210.0,0.0,4250.0,9,4250.0,1
1,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,0.0,1.0,1,0.2911,UA,1.0,689.0,0.0,2367.0,5,2367.0,1
2,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,1.0,1.0,1,0.1056,AA,9.0,784.0,0.0,7422.0,15,7422.0,1
5,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,1.0,0.0,1,0.0802,UA,1.0,683.0,0.0,8518.0,18,8518.0,1
4,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,1.0,0.0,1,0.1539,OO,1.0,838.0,0.0,5444.0,11,5444.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.0665,AA,1.0,237.0,0.0,3564.0,8,3564.0,1
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,1.0,1.0,1,0.1925,DL,1.0,984.0,0.0,5112.0,11,5112.0,1
2,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,0.0,1.0,1,0.0026,AS,35.0,6.0,0.0,2315.0,5,2315.0,1
1,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,0.0,1.0,1,0.1591,HA,2.0,464.0,0.0,2917.0,6,2917.0,1
2,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,1.0,1.0,1,0.0673,WN,6.0,160.0,0.0,2378.0,5,2378.0,1
4,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,1.0,1,0.0015,UA,1.0,11.0,0.0,7105.0,15,7105.0,1
4,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,1.0,1.0,1,0.0689,HA,1.0,381.0,0.0,5532.0,12,5532.0,1
4,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,1.0,0.0,1,0.0961,UA,1.0,519.0,0.0,5402.0,11,5402.0,1
2,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,1.0,1.0,1,0.0842,DL,3.0,269.0,0.0,3196.0,7,3196.0,1
2,2021,1,ADQ,10170,1017004,30070,US,2,AK,Alaska,1,0.0,1.0,1,0.1092,AS,1.0,331.0,0.0,3030.0,7,3030.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,1.0,1,0.1308,DL,1.0,467.0,0.0,3569.0,8,3569.0,1
2,2021,1,MFR,13264,1326403,33264,US,41,OR,Oregon,92,0.0,0.0,1,0.1045,OO,1.0,285.0,0.0,2727.0,6,2727.0,1
4,2021,1,BUF,10792,1079206,30792,US,36,NY,New York,22,1.0,0.0,1,0.1043,YX,1.0,412.0,0.0,3950.0,8,3950.0,1
3,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,0.0,1.0,1,0.0893,WN,1.0,378.0,0.0,4234.0,9,4234.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.2834,UA,1.0,1369.0,0.0,4831.0,10,4831.0,1
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.1303,UA,1.0,540.0,0.0,4144.0,9,4144.0,1
2,2021,1,STT,15024,1502403,34945,US,78,VI,U.S. Virgin Islands,4,0.0,1.0,1,0.0551,NK,1.0,112.0,0.0,2032.0,5,2032.0,1
3,2021,1,KTN,12819,1281902,31401,US,2,AK,Alaska,1,0.0,1.0,1,0.3403,AS,1.0,1651.0,0.0,4852.0,10,4852.0,1
2,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,0.0,1.0,1,0.1123,AA,1.0,225.0,0.0,2004.0,5,2004.0,1
4,2021,1,RNO,14570,1457002,34570,US,32,NV,Nevada,85,1.0,1.0,1,0.0632,AA,1.0,445.0,0.0,7036.0,15,7036.0,1
4,2021,1,GEG,11884,1188402,31884,US,53,WA,Washington,93,1.0,0.0,1,0.0019,OO,1.0,11.0,0.0,5824.0,12,5824.0,1
2,2021,1,DCA,11278,1127805,30852,US,51,VA,Virginia,38,0.0,1.0,1,0.0501,AS,1.0,244.0,0.0,4867.0,10,4867.0,1
2,2021,1,MSN,13485,1348502,33485,US,55,WI,Wisconsin,45,0.0,0.0,1,0.0435,MQ,1.0,197.0,0.0,4532.0,10,4532.0,1
2,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,1.0,1.0,1,0.09,WN,3.0,214.0,0.0,2378.0,5,2378.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0626,AS,1.0,192.0,0.0,3066.0,7,3066.0,1
2,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,0.0,0.0,1,0.1841,UA,1.0,382.0,0.0,2075.0,5,2075.0,1
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,1.0,1.0,1,0.0724,HA,1.0,370.0,0.0,5112.0,11,5112.0,1
4,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,1.0,1.0,1,0.0469,HA,1.0,248.0,0.0,5289.0,11,5289.0,1
4,2021,1,GEG,11884,1188402,31884,US,53,WA,Washington,93,1.0,1.0,1,82,AA,1.0,597.0,0.0,7284.0,15,7284.0,1
2,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.0915,AS,1.0,429.0,0.0,4690.0,10,4690.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,1.0,1.0,1,0.0538,WN,25.0,128.0,0.0,2378.0,5,2378.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.1218,AS,1.0,652.0,0.0,5354.0,11,5354.0,1
4,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.0794,WN,1.0,525.0,0.0,6612.0,14,6612.0,1
4,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.0623,UA,1.0,525.0,0.0,8426.0,17,8426.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.1197,WN,1.0,303.0,0.0,2532.0,6,2532.0,1
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.0652,HA,2.0,325.0,0.0,4983.0,10,4983.0,1
2,2021,1,FAI,11630,1163002,31517,US,2,AK,Alaska,1,0.0,0.0,1,0.0031,AS,1.0,6.0,0.0,1932.0,4,1932.0,1
4,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,0.1217,DL,1.0,983.0,0.0,8078.0,17,8078.0,1
3,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,0.0,1,0.1045,B6,1.0,236.0,0.0,2435.0,5,2258.0,1
2,2021,1,FCA,11648,1164802,31648,US,30,MT,Montana,84,0.0,0.0,1,0.1179,QX,1.0,356.0,0.0,3019.0,7,3019.0,1
4,2021,1,BOI,10713,1071302,30713,US,16,ID,Idaho,83,1.0,0.0,1,62,OO,1.0,430.0,0.0,6934.0,14,6934.0,1
2,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,0.0,0.0,1,0.0614,UA,1.0,167.0,0.0,2722.0,6,2722.0,1
2,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,1.0,1,0.0759,AS,3.0,388.0,0.0,5112.0,11,5112.0,1
2,2021,1,LGB,12954,1295407,32575,US,6,CA,California,91,1.0,1.0,1,0.0566,HA,1.0,291.0,0.0,5138.0,11,5138.0,1
3,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,0.0,1,63,AA,1.0,273.0,0.0,4330.0,9,4330.0,1
4,2021,1,GSP,11996,1199603,31871,US,45,SC,South Carolina,37,1.0,0.0,1,0.0494,9E,1.0,460.0,0.0,9310.0,19,9310.0,1
2,2021,1,LGB,12954,1295407,32575,US,6,CA,California,91,1.0,1.0,1,0.0494,HA,3.0,254.0,0.0,5138.0,11,5138.0,1
4,2021,1,SAT,14683,1468305,33214,US,48,TX,Texas,74,0.0,0.0,1,0.2264,AA,1.0,659.0,0.0,2911.0,6,2911.0,1
1,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.1658,B6,1.0,265.0,0.0,1598.0,4,1598.0,1
2,2021,1,STT,15024,1502403,34945,US,78,VI,U.S. Virgin Islands,4,0.0,1.0,1,0.1019,NK,1.0,214.0,0.0,2101.0,5,2101.0,1
4,2021,1,IAD,12264,1226402,30852,US,51,VA,Virginia,38,1.0,1.0,1,0.2336,UA,1.0,2221.0,0.0,9508.0,20,9508.0,1
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,1.0,1.0,1,0.0398,HA,15.0,198.0,0.0,4972.0,10,4972.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0497,AS,2.0,266.0,0.0,5354.0,11,5354.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,1.0,1.0,1,0.1501,B6,1.0,357.0,0.0,2378.0,5,2378.0,1
6,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.1671,DL,1.0,1386.0,0.0,8292.0,17,8292.0,1
4,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,0.0169,NK,1.0,85.0,0.0,5032.0,11,5032.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.0715,UA,1.0,352.0,0.0,4923.0,10,4923.0,1
4,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,1.0,1.0,1,0.0791,DL,1.0,701.0,0.0,8866.0,18,8866.0,1
4,2021,1,GRR,11986,1198603,31986,US,26,MI,Michigan,43,1.0,0.0,1,0.1105,AA,1.0,489.0,0.0,4424.0,9,4424.0,1
2,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,0.0,1.0,1,0.0611,AS,1.0,151.0,0.0,2472.0,5,2472.0,1
2,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,0.0,1.0,1,0.1068,DL,1.0,188.0,0.0,1761.0,4,1761.0,1
2,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,1.0,1.0,1,0.1104,WN,1.0,231.0,0.0,2092.0,5,2092.0,1
4,2021,1,MSY,13495,1349505,33495,US,22,LA,Louisiana,72,1.0,1.0,1,0.1535,AA,1.0,557.0,0.0,3628.0,8,3628.0,1
2,2021,1,DCA,11278,1127805,30852,US,51,VA,Virginia,38,0.0,1.0,1,0.0457,B6,1.0,89.0,0.0,1948.0,4,1948.0,1
4,2021,1,STL,15016,1501606,31123,US,29,MO,Missouri,64,1.0,1.0,1,0.1159,AA,1.0,504.0,0.0,4350.0,9,4350.0,1
4,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,1.0,0.0,1,0.0648,OO,1.0,591.0,0.0,9122.0,19,9122.0,1
2,2021,1,KTN,12819,1281902,31401,US,2,AK,Alaska,1,0.0,1.0,1,0.0719,AS,1.0,223.0,0.0,3102.0,7,3102.0,1
4,2021,1,OAK,13796,1379608,32457,US,6,CA,California,91,1.0,1.0,1,0.0958,HA,1.0,503.0,0.0,5250.0,11,5250.0,1
4,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,1.0,1.0,1,0.0961,HA,1.0,550.0,0.0,5724.0,12,5724.0,1
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.0701,B6,2.0,112.0,0.0,1598.0,4,1598.0,1
1,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,0.0,1.0,1,0.2792,AA,1.0,1036.0,0.0,3711.0,8,3711.0,1
1,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.1491,AS,2.0,388.0,0.0,2603.0,6,2603.0,1
2,2021,1,KOA,12758,1275804,32758,US,15,HI,Hawaii,2,0.0,1.0,1,0.0751,WN,1.0,205.0,0.0,2731.0,6,2731.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.1701,UA,1.0,484.0,0.0,2845.0,6,2845.0,1
5,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,0.0,1,0.1115,AS,1.0,557.0,0.0,4997.0,10,4997.0,1
1,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,0.0,1.0,1,0.0505,AA,4.0,129.0,0.0,2556.0,6,2556.0,1
3,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,37,AA,1.0,191.0,0.0,5163.0,11,5163.0,1
3,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,0.0,1,0.1674,UA,2.0,828.0,0.0,4947.0,10,4947.0,1
4,2021,1,OAK,13796,1379608,32457,US,6,CA,California,91,1.0,1.0,1,0.0507,WN,1.0,261.0,0.0,5144.0,11,5144.0,1
2,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.0325,DL,1.0,159.0,0.0,4899.0,10,4899.0,1
5,2021,1,STX,15027,1502704,34992,US,78,VI,U.S. Virgin Islands,4,1.0,0.0,1,201,AA,1.0,871.0,0.0,4345.0,9,4334.0,1
4,2021,1,BWI,10821,1082106,30852,US,24,MD,Maryland,35,1.0,1.0,1,0.0998,AA,1.0,400.0,0.0,4008.0,9,4008.0,1
