percentage,outlier,imputation,r2
50,z,interpolation,0.7348219032429558
50,lof,drop,0.7426454075903886
50,lof,LOCF,0.7256778309409887
50,lof,mean,0.7354598617756514
50,lof,interpolation,0.7284423179160021
50,iforest,drop,0.9551107067030634
50,iforest,LOCF,0.7197235513024988
50,iforest,mean,0.6976076555023923
50,iforest,interpolation,0.7234449760765549
50,hst,drop,0.7557088122605365
50,hst,LOCF,0.7177033492822967
50,hst,mean,0.7198298777246146
50,hst,interpolation,0.7208931419457735
50,none,none,0.7313131313131314
50,z,drop,0.8293867638129934
50,z,LOCF,0.7401382243487507
50,z,mean,0.7457735247208931
50,z,interpolation,0.7341839447102606
50,lof,drop,0.7533039647577092
50,lof,LOCF,0.7279106858054226
50,lof,mean,0.7295055821371611
50,lof,interpolation,0.7229133439659754
50,iforest,drop,0.905122764474083
50,iforest,LOCF,0.7238702817650186
50,iforest,mean,0.708346624136098
50,iforest,interpolation,0.717490696438065
50,hst,drop,0.7664942798934337
50,hst,LOCF,0.7198298777246146
50,hst,mean,0.7187666135034556
50,hst,interpolation,0.7284423179160021
50,none,none,0.7396065922381712
50,z,drop,0.8486136409633678
50,z,LOCF,0.7368421052631579
50,z,mean,0.748112706007443
50,z,interpolation,0.733652312599681
50,lof,drop,0.7674523007856341
50,lof,LOCF,0.7222753854332802
50,lof,mean,0.7283359914938864
50,lof,interpolation,0.7326953748006378
50,iforest,drop,0.948522959929804
50,iforest,LOCF,0.7328017012227539
50,iforest,mean,0.703030303030303
50,iforest,interpolation,0.7339712918660287
50,hst,drop,0.796583607585018
50,hst,LOCF,0.7350345560871878
50,hst,mean,0.7398192450824029
50,hst,interpolation,0.7205741626794259
